"Because issues 8082, 11803, 13326, 15634, 15650 are closed I made this one.
These issues all regard making labels for multiple pages at once in one document.

Because I want to use OO for mailings I find this THE mayor drawback in Open
Office. Unbelievable this issue was closed. From a user point of view this
should work in the following way:

1 - select the label type (as in the current label template)
2 - select the datasource and required fields (as in the current label template)
3 - then select the required records or all
4 - generate all labels for multiple pages in one New document with th eklik of
a button

So no Next Record, No Synchronize Labels, and especially... no work arounds!","ENHANCEMENT"
"I dropped about 20 digital photos from a folder onto the Writer window, 
expecting them to be inserted each below the other. But somehow they are all 
inserted on page 1, in the same place. If you try to scroll the page then 
Writer tries to update the screen by showing parts of all pictures after 
another. If you try it for yourself you will see what I mean.","ENHANCEMENT"
"The attached document contains a bookmark called 'WM(CMD 'insertFormValue' ID
'GABetrag')' that is NOT collapsed but has a length of zero. Behind the
bookmark, there is a text 'text behind'.

The XML-Representation of this bookmark and the text looks like this (you can
see that the bookmark really ends before the text):

[...]<text:p text:style-name='Standard'><text:bookmark-start text:name='WM(CMD
&apos;insertFormValue&apos; ID &apos;GABetrag&apos;)&#x0a;'/><text:bookmark-end
text:name='WM(CMD &apos;insertFormValue&apos; ID
&apos;GABetrag&apos;)&#x0a;'/>text behind</text:p>[...]

If you open the document in OOo and select the bookmark via navigator, the
viewcursor does not point to a single position in the text (as expected) but
also selects the text 'text behind'. The bookmark is self-expanding.","DEFECT"
"In BadHead2.odt, Hhhh is a Heading 2 at level 2 in Outline numbering; therefore,
it should have no number;
yet the status line says: level 2, Numbering 3; line is, accordingly, numbered 'a''.
Double-clicking 'Heading 2' in the stylist or clicking
paraStyle>DefautFormatting does not help: the Numbering 3 numbering style
remains, even though it's not in the Heading 2 definition.
In other words, how to 'enforce' outline numbering?
I tryed copying the text and pasting it into a new file, but even that failed:
no change.
Clicking Numbering on/off does remove the Numbering 3, but: level is now 1,
while style remains Heading2. Click demote... and level jumps to 5, and style is
Heading 5.","DEFECT"
"I am attempting to set up a macro that toggle between plain quote and custom
quote. I was told that the macro recorder does not record keystrokes in the
Autocorrect dialog box. (Please refer
http://www.oooforum.org/forum/viewtopic.phtml?p=322500#322500 for the detail)
So, is it possible to enable the Macro Recorder to record keystrokes in
Autocorrect dialog box?","ENHANCEMENT"
"Trying to import a very simple MS Word 2003 document causes Writer to eat away
memory very fast. Uses several GB within a few minutes.

The document only contains a few characters, a picture and a Form field.      

The import does not succeed and Writer just continues to use more and more RAM
until the hole OS becomes unresponsive, because of the memory use.","DEFECT"
"Issue 65310 explains that the column width can only be set in a %. While in the
direct frame attributes inches and centimeters are available.

When going to the Organizer tab of this Frame Style edit window, and 'Linked
with' is changed, the percentages move to 1%, for all columns.

Would be nice to get this fixed, so we don't need to use FrameMaker.","DEFECT"
"While opening the document, the text and graphics appear OK.
While pressing Page Preview, text (the next paragraph) moves behind the frame.

Both frame and picture in the frame have no wrap settings.

See attached document, just press Page Preview to see the 'strange' behavior.","DEFECT"
"This particular file did not open in Writer correctly.  

In particular, only the first page is shown, and the radio buttons are not shown
at all.  I think this file was either pasted from a web page or possibly saved
from HTML opened in Word (not sure exactly).

I will attach the original .doc, the .odt I saved from it, and also a .PDF
showing more-or-less how it looked in Word viewer (generated by PrimoPDF, not by
OO).","DEFECT"
"Whenever I press ENTER to get a new paragraph, the previous paragraph changes 
from standard (or other templates devrived from standard) to 
'TextkÃ¶rper' (don't know how this is called in English).

Special behavior: 
a) It only does so if the previous paragraph is not empty.
b) with CTRL-Z the change can be undone.
c) if the checkbox in 'Extras -> AutoKorrektur -> Optionen : Vorlagen anwenden' 
is NOT checked, the problem does not exist. 

Pressing ENTER a second time, changes to Heading1 - as expected. But the change 
to 'TextkÃ¶rper' after the first ENTER is utterly tiresome.

Thanks.
Walter","ENHANCEMENT"
"Directly copying from the OOo Trinity Forum:

As anybody maybe knows, a lot of physical, mathematical, algebrical and other
abstract stuff are linked to strange words and signs ( expecially mutuated from
greek language and so on). To get them all any user shall go to Insert > Special
Character... or simply using the combo shift+command+O , right?
E.g. if you need to write 4-5 different types of characters, every time for any
formula (or even just the text itself), switching from one to another, you get
simply mad and bored!

In my opinion it would be great if a new simple feature were added in the Oo's
WRITER in order to make our texts easer to be filled up Wink
A small table in which every obj (special characters in particular) used with a
high frequency is entered via drag+drop or even simplier just clicking the
preferred item once.
So every time I need a different character I'd just choose/click it ('cause
maybe previously intered, or, if not yet, I'd enter it for the first time) from
the table, instead of searching it by the same old boring switching action.","ENHANCEMENT"
"Can reproduce it in OOo300m9 and OOo310m10 on WinXP and Fedora9, but can't
reproduce it in OOo2.4.1 on WinXP.

How to reproduce it
Open the attached file with OOo

Result
OOo hangs

Exceptations
Can open the attachment

Regards
Li Meiying","DEFECT"
"The RTF export incorrectly prefixes the \cs control word with the \* control 
symbol in body text. This can make RTF files exported from OpenOffice 
unreadable for older RTF reading software.

The RTF specification version 1.9.1 states: 'inside the style sheet [...] \csN 
must be prefixed with \* and must appear as the first item inside a group. 
Doing so ensures that readers that do not understand character styles will skip 
the character style information correctly. When used in body text to indicate 
that a character style was applied, do not include the \* prefix.'

OpenOffice always includes the \* prefix, even in body text. This can cause 
older RTF software to ignore such text that was prefixed with \*\cs. (This is 
not a bug in those readers. According to the RTF specification \* 'identifies 
destinations whose related text should be ignored if the RTF reader does not 
recognize the destination control word.')","DEFECT"
"When creating a new untitled Writer document,
if you insert an Author field, the Author field
doesn't appear until you save the document.

ie Insert, Fields, Author shows a blank on a
newly created Untitled document.

After saving to test, it shows 'Max Kennedy' in
the author field.

(Note: tools, options, User Data, name is set on my
system to Max Kennedy.  Your results may widely vary :)","ENHANCEMENT"
"Hello!!!

I have both Microsoft Office XP and Open Office 3.0.1 .

It seems that the Writer doesn't keep the top, bottom, left and right size (Word
XP) while importing Word XP documents leading to bad text formating.

Kind regards,
   >Marco A.G.Pinto
    ---------------","DEFECT"
"Can reproduce it in OOo310m11 on WinXP and Fedora9

How to reproduce it
1 Create a new Writer doc, and enter two paragraphs text, like the attachment 
  first.odt
2 In first.odt, select characters between two paragraphs, namely from the end of
  the first paragraph to the first word of the second paragraph, like the 
  hightlight the attachment second.odt, drag and drop the selected text to the
  end of the second paragraph, have a look at the result

Result
Drag&Drop text works wrong, see the attachment result.odt

Expectation
Drag&Drop works well between the different paragraphs.","DEFECT"
"if a bullet list has graphical bullets (a gif from the gallery),
these are not exported to pdf","FEATURE"
"I have four formulae inserted into my document. Every time I close the document
and reopen it all four formulae are at the top of the document in a row, instead
of where they are meant to be, inserted in the text.

Originally I was using sxw, and after a few saves, I got the jumping formula
problem. Then I switched to odt format, and the problem went away. Then, a few
weeks later, it came back!?

I have just switched to ooo3, and I was hugely hoping this problem would be
solved, but no. Still have the problem.

Having 'played about' with it some more, this doc crashes ooo the moment I
select insert formula.

This is definitely to do with the ( long, complex, and heavily formatted )
document I'm using. On a new document inserting the same formula I don't get the
problem.

I'm running gnome under Ubuntu. Just upgraded from 8.10 to 9.04, problem present
on both installs.

Document has no images or any other special characteristics other than using
footnotes on several pages.

I can insert anything else, chart, OLE, plugin, no problem.

it's OOO300m15 build 9379 but it has been present on previous versions as stated","DEFECT"
"Hello
last time I installed OOo_3.0.1_Win32Intel_install_wJRE_en-US
and I was suprised that my documets (with tables) are currupted when I am 
saving in DOC format. MS Word Viewer reports problem while opening.

I removed this version and installed back
OOo_2.4.2_Win32Intel_install_wJRE_en-US
and working ok.","DEFECT"
"When printing a document with (partly?) transparent objects the follow message
comes up:

'Your Document contains transparent objects. This may lead to longer printing
time on certain printers. Should the aspect of transparency be reduced?'


This is a very obscure question.  It should be improved so that its meaning is
clear to an average user.

Specifically, its not clear why you might have transparent objects when you
didn't create anything like that. Also the term 'aspect' and how you might
reduce it is very unclear.

FYI I only noticed this in Writer but it very well may exist throughout OO.","ENHANCEMENT"
"The document's version number (see File->Properties) should not be increased
when an auto-save is being done but only on explicit manual save! This may also
apply to other applications, didn't check this.","ENHANCEMENT"
"three=column brochure created in MSWord does not import correctly in Writer
3.0.1. What was a two-page document becomes one page, all the objects are
stacked on top of each other.

Attaching document on next post...","DEFECT"
"Hi,
Scrolling with the mouse or scrollbar through different pages, the vertical
ruler do not show until you click in the page. Using keyboard, the vertical
ruler shows but with a little delay.

Kind regards - Sophie","ENHANCEMENT"
"Since 3.0.1 the list indent overwrites the paragraph indent. But when saving a
document in RTF file format this new behavior doesn't apply and the list and the
paragraph indent will be summed up.

I will attach test documents: the original ODF file, the version saved as DOC
and the version saved as RTF. The first 2 documents show the new behavior. But
the RTF file uses the old behavior which is a defect I think.","DEFECT"
"When check spelling Hebrew text, and when wishing to correct a missed spelled word not in the speller, 
clicking with the mouse pointer on the wrong word put the pointer on anther part of the line on the left 
part of the line, as shown in the attached screen picture, and not on the word to be corrected itself.

The text is not, in the check speller window R2L aligned.","DEFECT"
"Steps to reproduce:
  1. Open any Writer document
  2. Open http://www.cvcl.co.uk/Assets/AnnExample.doc
  3. All open writer instances crash","DEFECT"
"Allow two different colors for a Double Underline where the top line would be
black and the bottom line orange.  This would need to be set in the Font Screen.  

Black and Orange were just examples.","ENHANCEMENT"
"A Writer document created by OOo 2.2.1 loses words/ is incorrectly displayed in 3.0.1","DEFECT"
"set some lines in sw to numbering on and move cursor to one line of them.
button named of 'numbering on/off' in objectbar can not show user some message 
that current line cursor seeked was set numbering or not.

in sd the button can show user some message,if the current line is set 
numbering,the button is selected.","ENHANCEMENT"
"In WRITE. 
- When I position the text cursor at the end of text in cell of a table (cell A)
and press DEL key, the text cursor springs to the next cell (let's say B).
- Pressing DEL key again will delete character in cell B (if any) or bring the
cursor to the next cell of B (if B is empty)

I wonder if it is a bug or it is designed to do so.","FEATURE"
"I'm having trouble with a Microsoft Word document. Some of its text disappears
when opened in OpenOffice. The text can still be found using the Edit/Search
tool, but the page where it is supposed to be appears blank.
When saving the same document as OpenDocument, the text appears correctly.

I'll attach the broken document, and the .odt version below.

To test this bug:
1. Open the attached file ?????4.doc
2. Search for the phrase '????? ???????'?.
3. Writer finds the text in the document, but it does not appear

I've experienced the problem with OpenOffice 3.0.1 on Ubuntu 9.04, and also with
OpenOffice 2.4.1 on Ubuntu 8.04.","DEFECT"
"I opened a word document into OpenOffice and there is a line of text ( a link) 
which is not present in the original document if opened in Microsoft Word.

Also, when I save it as HTML only one page number is mentioned on the top (page 
8).

I am attaching a zip file, containing the following:

1.Original document - named : Compiling_Java.doc (This document can be opened 
into openoffice to see the problem. )

2.Document saved as HTML Document = named : Compiling_Java.html 

3.Screen shot indicating the unwanted text, which is not present if document is 
opened in MS office.

Thanks

Salman","DEFECT"
"We used to create documents in gramps project for genealogy
If we open them in OOo 2.4.1, we can edit them.
If we open them in OOo 3.0 or 3.0.1, we cannot edit them.
The problem occurs only when we have draw box in them.

I looked at the internal structure, but for me, I don't see errors.
gramps generate document normaly conform to odf 1.0

I would like to know if it is an OOo regression or a programming problem ?

I have a small example.","DEFECT"
"A docx file with tables is imported incorrectly. The document should just have
two pages of simple tables but instead it is rendered as three pages with the
first page rendered blank apart from the logos, and the second page has the
table missing most of its entries.

Example attached.

Raphael","DEFECT"
"unable to see the main table in the imported document
maybe it has to do with hebrew text ? or rtl alignments ?

(i am using debian unstable with OO 3.1)

attached is the problematic document.","DEFECT"
"In Writer The state of setting changes/record is not retained when the file is
closed if the file format is RTF when running Open Office on XP. My version is
OOO300m15.

This setting needs to be retained for interoperability with MS Word users, as MS
Word does retain its equivalent - Track Changes - when selected in an RTF file.

Note I found this problem also in the Linux version when saving as RTF but
worked fine when using ODT files. However, most MS Word users we deal with today
can't open ODT so this is not a solution yet.","DEFECT"
"Can reproduce it in OOo310m11 on WinXP and on Fedora9

How to reproduce it
1 Create a new Writer doc
2 Insert - Picture - From Files, to insert a picture
3 Right_click on the picture and select Anchor - as Character on the Context menu
4 Edit - Changes - check Record, then set cursor at the right of the picture,
  Backspace to delete the picture
5 Edit - Changes - uncheck show
6 Undo several times

Result
OOo crashes

Expectation
OOo works well

Regards
Li Meiying","DEFECT"
"Page Style dialogue, item Background: the colour or graphic applies
to the default page frame only. This means you cannot place graphics that
extend this frame (e.g., cover the whole page).","ENHANCEMENT"
"Page Style dialogue, item Headers/Footers: The headers and footers are
always placed directly above and below the default page frame, and have the
same width as the default frame (they can be made smaller, but not
wider). This means you cannot place headers/footers that are wider
than the default frame (not uncommon), or cover other areas of the
page (e.g., a footer with a page number middle-right of the page).","ENHANCEMENT"
"Text flow runs from the default page frame to/from another default page frame.
It is also possible to control text flow from/to user defined frames. It is not
possible to flow from/to the default page frame and user defined frames.","FEATURE"
"In mailing list [de-users] I read that there are problems to create Master
documents.
I checked with 'Ooo 3.1.0 multilingual version German UI WIN XP: [OOO310m11
(Build 9399)]' and can confirm the problem.

Steps to reproduce (Menu items translated)
1. Open new WRITER document
2. Type 1 single blank into the document
3. Menu 'File -> Send -> Create Master Document
   'Save as' dialogue opens as expected (I use OOo dialogues)
4. click 'Automatic name extension' and insert name into Name pane
5. <Enter>
   expected: New master document will be created
   actual: Error message 'Dokument konnte nicht erzeugt werden' (Unable to 
           create document)

Same proceeding works fine with I checked with 'Ooo 3.1.0 multilingual version
ENGLISH UI WIN XP: [OOO310m11 (Build 9399)]'. So may be 'l10n'?

New due to other reports in [de-users]","DEFECT"
"1. Open new doc and write Heading 1 (line feed) Heading 2
2. Define 'Heading 1' as paragraph style heading 1
3. Define 'Heading 2' as paragraph style heading 2
4. In a Header, Insert : Field : Other : Chapter
5. Choose any format
6. Select Layer '2', then click 'Insert'

'Heading 2' should appear, instead 'Heading 1' appears.

Guido","ENHANCEMENT"
"Some settings for textbox are stored incorrectly in ODF format but correctly in
MS-Doc (XP) format.

To reproduce, input some lines of text ex.:
1
2
3
4
5
6
7
8
10

and nearby create textbox with the same content.
Save document in ODF format and reopen it:
text box content is stretched (compare text size within textbox and outer text)","DEFECT"
"This is occurring when saving a Writer document in the Word 97/2000/XP format
(have not tested this in other formats):

When applying Small Caps formatting to a paragraph of text directly following a
table, saving, then closing, Small Caps formatting is not retained on the
applied-to text when the document is re-opened. Until a fix comes out, an empty
line of text must be put between the table and the paragraph you wish to format
in Small Caps.","DEFECT"
"In FrstPg.odt, parag 'aaa' has, under Format>TextFlow, no pageBreak.
change pageStyle to FirstPage, and a pageBreak is automatically inserted, even
though the parag style (Numbering3) does not specify any; remove it, and
pageStyle returns automatically to Default.
Apparently, it's impossible to have a FirstPage without an initial pageBreak. Why?
It does not affect the page display (since it's the 1st page) but, if one copies
the parag elsewhere, the pageBreak is copied too --unexpected.","ENHANCEMENT"
"Open attached document, see that the field in the captions of the pictures are
not available","DEFECT"
"Documents with many comments (less than 1000) cause overload of CPU and frequent
crashes. No problem with Openoffice 2.x. From this point of view Openoffice 3.1
is worse than 3.0.1. Opening of documents with more than 1000 comments cause
immediate crash.","DEFECT"
"I have an odt document, and it writer 3.0.1 is openning it very slow.

It opens document at 90 pages, and then slowly, very slowly walks up to 331 pages. 

Maybe the problem is that there are two many cell styles ?","DEFECT"
"With OOo 3.1 a new feature has been introduced: 

http://www.openoffice.org/dev_docs/features/3.1/index.html#r1.2

(When dragging a picture it gets transparent.)

This feature can now be found in Calc, Draw, and Impress. However, it can not be
found in Writer.

I am filing this issue as a DEFECT, not knowing if it is intended by some Spec.
to have this feature in all modules but Writer. If you know better, please feel
free to change Issue type to ENAHNCEMENT. Thanks.","FEATURE"
"In Word I used to convert paragraphs in table. I Writer I can do something
similar, but from each single paragraph I obtain single rows. I'd like ti tell
Writer then it must split 'n' paragraphs in a table of 'n' columns.
Example: I have 12 paragraphs and I want a table with, e.g., 3 columns and 4 rows.
It is very useful for instance to convert list of names and addresses.","ENHANCEMENT"
"Hi,

When figures in a text document are set to 'No Wrap' to exclude all text from
lines occupied by the figure, the wrapping does not exclude other figures. This
means that when the user tries to move figures/graphics around a document, the
figures tend to 'jump onto'  one-another and overlap. It's very frustrating.
This behaviour is not in the 'spirit' of word-wrapping. The 'No wrap' option
should exclude other figures/objects as well as text.

I've left this issue marked as DEFECT, since I view it as such. I guess it'll
get reassigned to 'Feature Request'. It's obviously not a show-stopper but the
details count...","ENHANCEMENT"
"If I mark the option 'update automatically' among style properties of paragrah
type, it works well... but not if I change color of the text.","DEFECT"
"When I open a document of Office 2007 (.DOCX) with WRITE, the followings happen:

1. The FONT of text is automatically changed
- From 'Times New Roman' to 'Canbria'
- From size 13 to size 11.

2. The format of paragraphs:
- Space after: from 0 to 0.3cm

3. The border of table dissapear:
- In original .DOCX: tables have border (single, black)
but in WRITE: there is no border at all.","DEFECT"
"Problem: Inserting a File that contains an OLE object fails to insert the OLE
object in the target document.
Steps to reproduce: Create an empty writer document and chose Insert->File and
pick the attached dok1.odt
You should see the frame of the original child document additional to the
internal missing-ole-object icon.
Detailed description: The dok1.odt has been created with writer and included an
empty excel OLE object. By unzipping and analyzing the resulting ole file I
could see that although the main content.xml described the object and referred
to ./Object1 and ./objectContributions/Object1 either one of the files were
missing in the target document after insertion and saving. Note that the issue
seems to dependent on the OLE type. Executing the same steps with an Openoffice
or PDF inserting through Insert->File worked just fine. The sample file was
created on a computer having Microsoft Office installed, inserting was done on a
computer without Microsoft Office. A double click on the containing object
starts up the openoffice spreadsheet application in read only mode. 
Manipulating the unpacked odts through copying and renaming the missing binary
objects and repacking them renders a correct odt file.","DEFECT"
"When the attached document (originally imported from MSWord) is saved as PDF,
all characters in the PDF are underlined.","DEFECT"
"In Writer, I can't find any way to set Online Layout as default.","ENHANCEMENT"
"Attaching an RTF document with a linked image. When you open it in Writer as
usual all is good.

When you open it programmatically via remote UNO and export it to PDF, the image
in the PDF output appears very small, as if its size was zero or something.

This is despite calling refresh() after loadComponentFromURL() - see issue
81829. Is the RTF import filter asynchronous, like the HTML one used to be?

(Note that I've used an image fetched via HTTP in the sample document, but the
same applies to images on the local disk.)","DEFECT"
"The attached document has a nested table, which seems to cause the problem. When saved as RTF, the 
result will not open in MS Word.","DEFECT"
"Open document attached to issue 101902 -> in the table the paragraphs have the
paragraph spacing from the style, but it should be hard formatted 0,00'.","DEFECT"
"When I select italics, I find it helpful when Word shows the cursor in italics 
if the text is to be in italics at the point of insertion. It would help if the 
cursor in Writer also did the same for italics and perhaps also had cues for 
bold text.","FEATURE"
"1) Open the attached file 'alignment TOP2BOTTOM.odt'. Have a look at the bottom 
of the first page. The margin is OK.
2) Change the alignment of the second graphic to basis bottom. (Not sure about 
the correct english term because I have the german version. The term there is 
Ausrichtung/Basis unten.) Have again a look at the bottom of the first page. 
Although there were only two text lines below the graphic, there are now six 
text lines above the graphic and the graphic is placed far into the margin. 
This is a bug.

1) Open the attached file 'alignment FIRSTpage2SECONDpage.odt'. Have a look at 
the bottom of the first page. There is already a graphic with a bad margin. The 
alignment is basis bottom.
2) Duplicate the red line. Now the graphic should be shifted to the next page 
and the remainder of the first page should be filled with the start of the text 
of the second page.

The graphic is shifted but the freed space remains empty and the graphic is 
placed at the end of the second page without any margin. This is a bug too.","DEFECT"
"1. open the attached odt file
2. (mouse) click on the first line, then click on the icon 'numbering on/off' in
the formatting toolbar
3. undo the operation
----
we will see the indent position of the first line changes. It should revert to
the original position.","DEFECT"
"This is my first time sending in an issue.  Please forgive me if I have not sent
it to the right place, and let me know where I can send it.  I use your
OpenOffice Suite 3.0.1 program extensively for seeing my patients in Home
Health, and use the Mail Merge program in MS Word to populate my notes that I
print off or email to my home office.  I would prefer to use your Mail Merge
Wizard in Writer instead.  I have created test odt and ods files which mimic my
spreadsheet and note, but I am not sure how to attach them to this description
so you can run them yourself to see the result.  I would be happy to email them
to you if you like.

Here is the process:
(1) Open the mail merge odt.
(2) Choose Tools, then Mail Merge Wizard.
(3) Choose radio button labeled 'Use the current document' and hit Next>>.
(4) Choose radio button labeled 'Letter' and hit Next>>.
(5) Choose Select Address List... button.
(6) Under the Select Address List, choose the data base labeled Spreadsheettest
from several data sources listed.
(7) After a moment, under the table column, appears Sheet1.
(8) Next choose the Filter button.
(9) Under Standard Filter, choose Field Name- Date, Condition- like, and Value-
type in 010109.  Then press OK.  Note in this test speadsheet there are only 6
records which match that value.
(10) Back at the Insert address block page I double check to make sure that the
Current address list: is Spreadsheettest.  I then press Next>>.
(11) At the Create salutation page, I press Next>>.
(12) At the Edit document page I press Next>>.  The Mail Merge small screen pops
up and counts off the document 1...2...3..and so forth to 6 of 6.
(12) The Personalize document screen appears and I press Next>>.
(13) The Save, print or send screen appears.  I choose the Save merged document
radio button. A new menu appears below that of Save merged document, and I
choose the radio button Save as a single document, and then press the Save
Documents button.  Type in Testresultmailmerge for the title and save the document.
(4) I press the Finish button.  Next I goto the above file and open it up. No
data has populated the fields, and I have 11 pages (which should have been 6
pages) saved of blank forms.

I would really like to stop using MS products (tired of the blue screen of
death), and use you exclusively.  Let me know what else I can do to help.

I have replicated this same procedure on MS Vista, and Ubuntu 9.04 Linux with
the same results.

Thanks for the great job you do!

Sincerely:

Joel H. Du Mond III, R.N.
jhd1181@yahoo.com","DEFECT"
"Office hungs opening attached doc.","DEFECT"
"The first outline level is missing when importing .DOC file.","DEFECT"
"We were sent a single-page MS-Word .doc file.  Opened it in OO 3.1 and also OO
2.3 (and also on a different machine).  It looks fine on the screen, but if we
try to print it, it becomes a runaway process, consuming 100% CPU 'forever' (we
killed it after 10 min).  However, if we create a PDF of it from OO, that only
takes a few seconds and then we can print it fine with Acrobat Reader.  I have
not seen this type of behavior before, and we deal with lots of .doc files. 
Tried both options to reduce and not reduce transparency, didn't make any
difference.

While it is stuck in runaway it slowly eats away more and more memory, too.

I do not know who created the document and with what.  But it was sent to many
people, including our business.  It is attached to this issue.","DEFECT"
"Can't expand first column in spreadsheet (see file attached) by mouse.

It can be done only with Shift pressing, but it isn't normal behaviour in 
competing word processor :(","ENHANCEMENT"
"When using the autonumbering identation feature IE pressing 'Tab' and having the
OOo automatically create a sub-section:
--demonstration-----------
1. something
[TAB] 1. subsomething
[TAB] 2. another subsomething
---->can't create a 2. originally idented!
--------end---------------
there's no way or maybe there is and I didn't know about it to deident a xertain
reigon IE you've made a subsection like above now in the number three you want
to go back to the original numbering theme and continue with a deidented 2.","ENHANCEMENT"
"The attached odt file, once exported as .doc by OO.o 3.1, can not be opened by
Word 2000.

It worked fine in OO.o 3.0","DEFECT"
"AC feature puts capitalized words even in the middle of the sentence.

How to recreate:

First of all turn AutoSpellCheck on. Then type 'Texxt' and nothing more.
Click RMB on it, select 'Text' from suggestion list. Next, type some
other words and then 'texxt' again. It should get corrected automatically to
'Text' which doesn't look good.","ENHANCEMENT"
"I create cloze texts making the hidden words white.

To create a readable solution I selct the whole text and choose font color
automatic.

But:

If in the text there are colorizde words, they get lost.

Also if I want colorize the solution (to show, where there have been the
blanks/gaps/holes) I get a problem.

Tried find&replace searchig for â€žwhiteâ€œ and replacing with â€žgreenâ€œ. Writer
doesnt replace the whit, but the black (automatic) characters of the whole
document!!!
 
That's bad.

see also 91769","DEFECT"
"I know this has been discussed before by user foobard, but on discovering this
problem this morning for the first time, as a professional writer, I'm very
upset that OpenOffice.org 3.0.1 counts words differently than MS Word, and the
radical difference doesn't seem to have been fixed at least as of OOo 3.0.1.
Perhaps this problem has been fixed with the current release, but I haven't
installed the current release yet because, near the end of a project, I'm wary
of doing any tinkering with my computer.

I wrote a rather long, several hundred page project, with a set word limit.
Luckily, OOo word count is lower than Word, or I'd be in a real panic this
morning. But as it is, OOo's word count is about 10,000 words less than Word's
word count. Until this morning, I never even thought that OOo would count words
differently than Word. As a non-programmer, I just figured a word was a word was
a word.

As a professional writer, having an accurate word count is important. If OOo
counts words differently than MS Word, that's fine with me. But I'd like to know
the exact criteria that OOo uses to count words, so that I can at least tell my
editor the criteria that has been used to count words. I cannot find any
documentation anywhere on the OOo website that describes the criteria used to
count words in writer.

For me and other professional writers, having an accurate word count that
matches as closely as possible the industry standard (which unfortunately is MS
Word) is very important and is a P1 issue. At the very least, we need to know
what standard is used specifically, in non-technical terms, so that we can
explain it to an editor. Otherwise, this issue is an app killer for us and I
won't be able to use OOo again even though I love it so much more than Word.

I would attach files as examples, but I am not allowed. As an example, I have
discovered that Word 2007 counts things like 975-976 as one word, while OOo
3.0.1 counts it as two words. Furthermore, I am using endnotes, page numbering,
and the Chicago Style for editing and formatting stuff.","ENHANCEMENT"
"The document was created in OOo 2.x and when saved to .DOC, document is
corrupted. The First Page style is replaced by Default style, and table format
is screwed.
The same with OOo2.4.1 and 3.1beta.","DEFECT"
"create a new document, add some paragraphs, insert image.
position the cursor in text, switch stylist to character styles. select image, 
then place cursor back in the text block - stylist is reset to paragraph styles.

this is quite inconvinient when doing a larger batch of formatting","DEFECT"
"In the attached file, browse to the end of the second last line...move through
the line slowly and notice that it will not go over the last character (/).","DEFECT"
"menu -> table -> autofit

In this submenu you find tools to set sizes of rows and columns. One of the 
option available is indeed autofitting, but _one_ of _many_. This label should 
says 'sizes', 'sizing', anyway, something informative and appropriate for 
content of the submenu.

I noticed that when you already know where to look for, you can change the 
height/width of cells, but if you are looking for the menu item where it can be 
done -- well, user has no chance.","ENHANCEMENT"
"Steps to reproduce:
1) Open a blank document in Writer
2) Enter two Chinese characters from the Basic Multilingual Plane (U+0000â€“FFFF),
e.g. 'ä¸€ä¸€' (U+4E00 U+4E00)
3) No issue yet
4) Enter a Chinese character from the Supplementary Ideographic Plane
(U+20000-2FFFF), e.g. 'ð¡ƒ“' (U+210D3)
5) Writer becomes unresponsive and uses 100% of the processor

Basically, paste 'ä¸€ä¸€ð¡ƒ“' into Writer and it hangs.

I tried a few characters from inside and outside the SIP, and it is only SIP
characters that seem to cause the issue. Also, I can't reproduce the issue with
latin letters as the initial two characters, only Chinese characters from the
BMP. Even three SIP characters in a row seems to be fine. Furthermore, having
the SIP character first, e.g. 'ð¡ƒ“ä¸€ä¸€' doesn't seem to cause any issue.

I am using OOWriter 3.0.0 in French on Gentoo Linux with kernel 2.6.27.","DEFECT"
"If you open the attached document, click at the top, and press downarrow four
times, on the 5th time, it jumps back up to the top again.","DEFECT"
"The attached document is a save of a two column document, but it isn't saved
correctly.  You can reproduce as follows.

1.  Open the attached document.
2.  Click at the top of the second page
3.  Press SHIFT-PAGE-DOWN until the second page is all highlighted
4.  Press CTRL-X to cut the second page
5.  Click at the end of the table on page 1
6.  Choose Insert/Manual Break and then click Column Break and click OK
7.  Click top of the second column on page 1
8.  Press CTRL-V to paste
9.  Now there are two columns
10. Delete any carriage returns on the second page so that there is no longer a
second page.
11. Save the document

Having saved the document, if you then close it and re-open it, it isn't as you
saved it.  The second column is now on page 2.","DEFECT"
"Greek symbols (like delta) in MathType formulas are much thinner when the
document is exported as pdf. Other symbols like the integral or the sum sign are
also affected. This does not happen when the document is printed as PDF via
Acrobat or PDFCreator. In open office it is displayed correctly. I can supply a
demo if neccessary.","DEFECT"
"New Writer Document
File - New - Labels
Tabpage 'Labels'

The Entries in the dropdownbox 'Brand' used to be sorted from A to Z, 
but somewhere between m31 and m47 it was changed. 

= Regression.","DEFECT"
"the Pocketword-filter seems to be broken. 
Last seen working in version OOO300m15.","DEFECT"
"Please see page 33 (and many others) - frame contents is garbled.","DEFECT"
"If a section is created (either directly, or implicitly by using
Format/Columns), it is not possible to place the cursor either before the first
section or after the last section.

There should be some operation that allows this.

My suggested fix would be to enable the cursor keys to create an empty
paragraph; if the user is already at the begin (end) of the first (last)
section, then using the cursor key will create a new paragraph above (below) the
section. Note that this fix requires no new UI or text resources (a future
product patch should document this feature however).

This is a serious dissatisfier because it requires the user to create a new
document and copy/paste content over, making sure to leave a gap in the new
document.","ENHANCEMENT"
